,loss,mae,mse,mean_absolute_percentage_error,smape_loss,val_loss,val_mae,val_mse,val_mean_absolute_percentage_error,val_smape_loss
950,2.9257193091325462e-05,0.00408389326184988,2.9257193091325462e-05,1.063797950744629,0.830368161201477,6.804753502365202e-05,0.006276051513850689,6.804753502365202e-05,1.5992847681045532,1.2872719764709473
951,4.011961573269218e-05,0.004370367154479027,4.011961573269218e-05,1.1131958961486816,0.8711435198783875,9.316327486885712e-05,0.0070096030831336975,9.316327486885712e-05,2.459840774536133,1.6732454299926758
952,3.3789528970373794e-05,0.004248342011123896,3.3789528970373794e-05,1.117774248123169,0.8624992370605469,0.00010440615733386949,0.007546623237431049,0.00010440615733386949,1.76447594165802,1.5038938522338867
953,3.3003125281538814e-05,0.004128072876483202,3.3003125281538814e-05,1.0657159090042114,0.834879457950592,4.2582185415085405e-05,0.0045348964631557465,4.2582185415085405e-05,1.1881616115570068,0.9520081877708435
954,3.077493965975009e-05,0.004004825372248888,3.077493965975009e-05,1.0306283235549927,0.8067362308502197,6.516002758871764e-05,0.006158376112580299,6.516002758871764e-05,1.6345899105072021,1.3050426244735718
955,0.00010192707850364968,0.004843537695705891,0.00010192707850364968,1.1828964948654175,0.9303857088088989,0.00016816933930385858,0.008750339969992638,0.00016816933930385858,2.0004918575286865,1.6527504920959473
956,8.949566836236045e-05,0.00480208033695817,8.949566836236045e-05,1.1691097021102905,0.9233331084251404,0.00011166186595801264,0.007581425365060568,0.00011166186595801264,1.7486628293991089,1.481948971748352
957,4.095409531146288e-05,0.004409680142998695,4.095409531146288e-05,1.1110838651657104,0.873363733291626,4.9513251724420115e-05,0.004786720499396324,4.9513251724420115e-05,1.2290478944778442,0.9918696284294128
958,3.7289562897058204e-05,0.004358062986284494,3.7289562897058204e-05,1.094217300415039,0.8645097613334656,0.00018408108735457063,0.009792384691536427,0.00018408108735457063,2.4437146186828613,1.8743623495101929
959,6.068410220905207e-05,0.004827094729989767,6.068410220905207e-05,1.1801074743270874,0.9346697330474854,7.64298383728601e-05,0.006176611874252558,7.64298383728601e-05,1.4590320587158203,1.1978343725204468
960,2.9826314857928082e-05,0.004063223022967577,2.9826314857928082e-05,1.057830810546875,0.8229248523712158,0.00011894197086803615,0.008436648175120354,0.00011894197086803615,2.216719627380371,1.831209659576416
961,3.266034400439821e-05,0.004251600243151188,3.266034400439821e-05,1.093224287033081,0.8548395037651062,7.815559365553781e-05,0.006695924326777458,7.815559365553781e-05,1.852210283279419,1.4596712589263916
962,2.9887052733101882e-05,0.004158722702413797,2.9887052733101882e-05,1.0615246295928955,0.8403326272964478,6.3738101744093e-05,0.005830666515976191,6.3738101744093e-05,1.550675868988037,1.2052035331726074
963,3.5848723200615495e-05,0.004490163177251816,3.5848723200615495e-05,1.1542223691940308,0.898627758026123,9.88696119748056e-05,0.00693480996415019,9.88696119748056e-05,1.6479990482330322,1.3287005424499512
964,3.180571729899384e-05,0.004142786841839552,3.180571729899384e-05,1.0740461349487305,0.8378490805625916,0.00016769382636994123,0.010404502972960472,0.00016769382636994123,2.7376708984375,2.2416117191314697
965,3.3963216992560774e-05,0.004277621395885944,3.3963216992560774e-05,1.097479224205017,0.8611230850219727,8.300608169520274e-05,0.006047277711331844,8.300608169520274e-05,1.4226021766662598,1.1533855199813843
966,3.1679333915235475e-05,0.004172293934971094,3.1679333915235475e-05,1.0656309127807617,0.8353641629219055,5.6029872212093323e-05,0.005380569491535425,5.6029872212093323e-05,1.569811463356018,1.216102957725525
967,0.00016088101256173104,0.00489000603556633,0.00016088101256173104,1.2005083560943604,0.9400137066841125,8.969162445282564e-05,0.0070424759760499,8.969162445282564e-05,1.6982578039169312,1.356359601020813
968,3.7837555282749236e-05,0.004230325575917959,3.7837555282749236e-05,1.075961709022522,0.8429077863693237,7.989042933331802e-05,0.0067052049562335014,7.989042933331802e-05,1.6008210182189941,1.2973498106002808
969,3.878839925164357e-05,0.004369032569229603,3.878839925164357e-05,1.1241127252578735,0.87272047996521,7.846911466913298e-05,0.006784060969948769,7.846911466913298e-05,1.8567159175872803,1.506283164024353
970,3.1181549275061116e-05,0.004186477977782488,3.1181549275061116e-05,1.0974156856536865,0.8534800410270691,0.0001037343536154367,0.008320089429616928,0.0001037343536154367,2.311357259750366,1.8445183038711548
971,3.0371347747859545e-05,0.004112370312213898,3.0371347747859545e-05,1.058274745941162,0.8328867554664612,8.77220809343271e-05,0.007280498277395964,8.77220809343271e-05,1.9330233335494995,1.5555669069290161
972,3.3389453165000305e-05,0.004306131973862648,3.3389453165000305e-05,1.1008095741271973,0.8615095615386963,0.00010331984958611429,0.008303055539727211,0.00010331984958611429,2.385470390319824,1.87057626247406
973,3.206415567547083e-05,0.004219984635710716,3.206415567547083e-05,1.090385913848877,0.8511885404586792,7.677968824282289e-05,0.006238189060240984,7.677968824282289e-05,1.499054193496704,1.2092381715774536
974,3.261640449636616e-05,0.004249189514666796,3.261640449636616e-05,1.0884727239608765,0.853839099407196,0.00023590850469190627,0.011862721294164658,0.00023590850469190627,2.5410611629486084,2.130324602127075
975,3.2550222385907546e-05,0.003957181237637997,3.2550222385907546e-05,1.0342954397201538,0.7971357703208923,5.125735333422199e-05,0.0052200546488165855,5.125735333422199e-05,1.4554007053375244,1.1242717504501343
